data;
param d:=
1 1   0.0
2 1   5.31224999412
3 1   0.538516480713
4 1   2.34520787991
5 1   2.88790581564
6 1   6.09507998307
7 1   0.173205080757
8 1   2.81780056072
9 1   0.458257569496
10 1   4.84045452411
11 1   0.616441400297
12 1   3.00998338866
13 1   5.54616984954
14 1   5.78878225536
15 1   2.09045449604
16 1   0.59160797831
17 1   0.360555127546
18 1   5.09705797495
19 1   4.88057373676
20 1   2.70185121722
1 2   5.31224999412
2 2   0.0
3 2   5.38980519128
4 2   3.7229020938
5 2   2.96984848098
6 2   0.80622577483
7 2   5.41017559789
8 2   2.97657521323
9 2   5.07247474119
10 2   1.0246950766
11 2   4.85180378828
12 2   2.58456959666
13 2   0.469041575982
14 2   0.74161984871
15 2   3.79341534768
16 2   5.40462764675
17 2   5.16623654124
18 2   0.346410161514
19 2   1.05830052443
20 2   3.07571129985
1 3   0.538516480713
2 3   5.38980519128
3 3   0.0
4 3   2.14709105536
5 3   2.80535202782
6 3   6.15954543777
7 3   0.529150262213
8 3   2.7
9 3   0.678232998313
10 3   4.85180378828
11 3   0.98488578018
12 3   2.95465734054
13 3   5.59195851201
14 3   5.86003412959
15 3   1.91311264697
16 3   0.141421356237
17 3   0.848528137424
18 3   5.15848815061
19 3   4.89182992345
20 3   2.57875939165
1 4   2.34520787991
2 4   3.7229020938
3 4   2.14709105536
4 4   0.0
5 4   0.836660026534
6 4   4.44409720866
7 4   2.38956062907
8 4   0.787400787401
9 4   2.06639783198
10 4   2.98496231132
11 4   2.07846096908
12 4   1.17473401245
13 4   3.88072158239
14 4   4.21070065429
15 4   0.387298334621
16 4   2.11423745119
17 4   2.35159520326
18 4   3.50142828
19 4   3.02324329157
20 4   0.721110255093
1 5   2.88790581564
2 5   2.96984848098
3 5   2.80535202782
4 5   0.836660026534
5 5   0.0
6 5   3.69188298839
7 5   2.94108823397
8 5   0.529150262213
9 5   2.57099202644
10 5   2.19772609758
11 5   2.49399278267
12 5   0.648074069841
13 5   3.15277655409
14 5   3.46265793864
15 5   0.974679434481
